year,quarter,Investor,Operation Type,Stock Abv,Stock,Activity,Share Change
2012,Q2,pzfvx,sell,AIG, - American International Group,Reduce 4.54%,"65,475"
2012,Q2,psc,sell,ALEX, - Alexander & Baldwin,Reduce 61.40%,"2,238,034"
2012,Q2,hcmax,sell,ALL, - Allstate Corp.,Sell 100.00%,"10,000"
2012,Q2,pzfvx,sell,ALL, - Allstate Corp.,Reduce 20.80%,"465,900"
2012,Q2,cc,buy,ALTR-OLD, - Altera Corp.,Add 101.00%,"1,242,500"
2012,Q2,SSHFX,buy,AMAT, - Applied Materials,Add 21.31%,"603,900"
2012,Q2,AC,buy,AMT, - American Tower Corp.,Add 3.56%,"60,050"
2012,Q2,AC,buy,AMTD, - AMTD IDEA Group,Add 17.02%,"400,000"
2012,Q2,cc,sell,AMZN, - Amazon.com Inc.,Reduce 0.12%,"11,000"
2012,Q2,FPACX,buy,AON, - Aon Plc,Add 1.44%,"95,000"
2012,Q2,FPACX,buy,AON, - Aon Plc,Add 5.10%,"320,000"
2012,Q2,SSHFX,buy,AON, - Aon Plc,Buy ,"511,800"
2012,Q2,FPACX,buy,APA, - APA Corp.,Add 5.73%,"45,000"
2012,Q2,FPACX,sell,APA, - APA Corp.,Sell 100.00%,"830,000"
2012,Q2,WVALX,buy,APA, - APA Corp.,Add 43.75%,"35,000"
2012,Q2,SEQUX,buy,APH, - Amphenol Corp.,Buy ,"773,284"
2012,Q2,ARFFX,buy,APOL, - Apollo Education Group Inc.,Add 55.16%,"12,300"
2012,Q2,pzfvx,buy,APOL, - Apollo Education Group Inc.,Add 44.25%,"359,375"
2012,Q2,ARFFX,buy,ATGE, - Adtalem Global Education,Add 16.39%,"7,000"
2012,Q2,CAAPX,buy,ATGE, - Adtalem Global Education,Add 10.57%,"128,335"
2012,Q2,FPPTX,buy,ATGE, - Adtalem Global Education,Add 1174.01%,"629,267"
2012,Q2,pzfvx,sell,AVP, - Avon Products,Sell 100.00%,"1,468,774"
2012,Q2,pzfvx,sell,AVP, - Avon Products,Reduce 8.44%,"135,450"
2012,Q2,MAVFX,sell,AXP, - American Express,Reduce 4.47%,"1,700"
2012,Q2,pzfvx,sell,AXS, - Axis Capital Holdings Ltd.,Reduce 8.18%,"129,075"
2012,Q2,FPACX,buy,BAC, - Bank of America Corp.,Add 27.38%,"805,000"
2012,Q2,KB,sell,BAC, - Bank of America Corp.,Reduce 2.45%,"1,440"
2012,Q2,SSHFX,sell,BAC, - Bank of America Corp.,Reduce 9.33%,"401,000"
2012,Q2,pzfvx,sell,BAC, - Bank of America Corp.,Reduce 20.67%,"780,525"
2012,Q2,MPGFX,buy,BAX, - Baxter International Inc.,Add 3.00%,"30,000"
2012,Q2,cc,buy,BBD, - Banco Bradesco,Add 0.17%,"7,800"
2012,Q2,GLRE,sell,BBY, - Best Buy Co. Inc.,Sell 100.00%,"1,209,000"
2012,Q2,cc,buy,BCO, - Brink's Co.,Buy ,"2,150,533"
2012,Q2,pzfvx,buy,BDX, - Becton Dickinson,Buy ,"396,696"
2012,Q2,LPC,buy,BEAV, - BE Aerospace Inc.,Add 9.53%,"431,553"
2012,Q2,LLPFX,buy,BEN, - Franklin Resources,Add 223.04%,"4,354,554"
2012,Q2,SSHFX,buy,BG, - Bunge Ltd.,Buy ,"572,900"
2012,Q2,CCM,buy,BHC, - Bausch Health,Add 19.82%,"874,785"
2012,Q2,VA,buy,BHC, - Bausch Health,Add 16.32%,"2,464,000"
2012,Q2,WVALX,buy,BHC, - Bausch Health,Add 13.33%,"100,000"
2012,Q2,pzfvx,buy,BHI, - Baker Hughes OLD,Buy ,"665,380"
2012,Q2,CAAPX,sell,BID, - Sotheby's,Reduce 2.84%,"17,600"
2012,Q2,cc,buy,BIDU, - Baidu Inc.,Buy ,"738,260"
2012,Q2,CAAPX,buy,BIO, - Bio-Rad Laboratories Inc.,Add 10.91%,"22,000"
2012,Q2,GLRE,buy,BIOF, - BioFuel Energy Corp.,Add 5.11%,"69,382"
2012,Q2,BRK,buy,BK, - Bank of New York Mellon Corp.,Add 233.83%,"13,112,049"
2012,Q2,FPACX,buy,BK, - Bank of New York Mellon Corp.,Buy ,"4,425,000"
2012,Q2,TWEBX,buy,BK, - Bank of New York Mellon Corp.,Add 157.62%,"341,195"
2012,Q2,cc,buy,BKNG, - Booking Holdings Inc.,Add 28.73%,"48,400"
2012,Q2,KB,sell,BMY, - Bristol-Myers Squibb,Reduce 16.13%,"187,082"
2012,Q2,BAUPOST,sell,BP, - BP plc,Reduce 16.31%,"2,194,609"
2012,Q2,pzfvx,buy,BP, - BP plc,Add 22.43%,"303,341"
2012,Q2,fairx,sell,BRK.A, - Berkshire Hathaway CL A,Sell 100.00%,"2,532"
2012,Q2,AC,buy,BRK.B, - Berkshire Hathaway CL B,Add 45.59%,"99,365"
2012,Q2,FFH,buy,BRK.B, - Berkshire Hathaway CL B,Add 5.71%,600
2012,Q2,SEQUX,buy,BRK.B, - Berkshire Hathaway CL B,Add 8.34%,"172,032"
2012,Q2,WP,buy,BRK.B, - Berkshire Hathaway CL B,Add 11.99%,"163,178"
2012,Q2,MKL,sell,BRP, - BRP Group Inc.,Sell 100.00%,"98,500"
2012,Q2,LPC,buy,BSBR, - Banco Santander (Brasil) S.A.,Add 29.32%,"3,670,349"
2012,Q2,LPC,sell,BSBR, - Banco Santander (Brasil) S.A.,Sell 100.00%,"16,190,134"
2012,Q2,TWEBX,sell,BTI, - British American Tobacco plc,Reduce 24.59%,"45,000"
2012,Q2,MKL,sell,BUD, - Anheuser-Busch InBev,Reduce 0.02%,100
2012,Q2,WVALX,sell,BUD, - Anheuser-Busch InBev,Reduce 34.00%,"85,000"
2012,Q2,GLRE,buy,BWXT, - BWX Technologies Inc.,Buy ,"860,446"
2012,Q2,CAAPX,buy,BX, - Blackstone Group,Add 12.22%,"285,600"
2012,Q2,CAAPX,buy,BX, - Blackstone Group,Add 10.02%,"212,900"
2012,Q2,FPACX,buy,C, - Citigroup Inc.,Add 49.70%,"582,680"
2012,Q2,KB,buy,C, - Citigroup Inc.,Add 16.74%,"192,895"
2012,Q2,SSHFX,sell,C, - Citigroup Inc.,Reduce 9.31%,"131,300"
2012,Q2,psc,sell,C, - Citigroup Inc.,Sell 100.00%,"1,100,000"
2012,Q2,psc,sell,C, - Citigroup Inc.,Reduce 95.79%,"25,024,594"
2012,Q2,pzfvx,buy,C, - Citigroup Inc.,Add 6.32%,"86,375"
2012,Q2,cc,buy,CACC, - Credit Acceptance Corp.,Add 523.33%,"263,336"
2012,Q2,SSHFX,buy,CAH, - Cardinal Health Inc.,Buy ,"956,100"
2012,Q2,VA,buy,CBRE, - CBRE Group,Add 43.10%,"9,210,100"
2012,Q2,GLRE,sell,CBS, - CBS Corp.,Reduce 4.42%,"200,000"
2012,Q2,LPC,sell,CCI, - Crown Castle International Corp.,Reduce 58.26%,"4,566,163"
2012,Q2,LPC,sell,CCI, - Crown Castle International Corp.,Reduce 4.86%,"400,229"
2012,Q2,CAAPX,sell,CCL, - Carnival Corp.,Reduce 49.50%,"489,500"
2012,Q2,CAAPX,sell,CCL, - Carnival Corp.,Reduce 25.18%,"332,900"
2012,Q2,DODGX,buy,CE, - Celanese Corp.,Add 4.98%,"440,156"
2012,Q2,GLRE,sell,CFN, - CareFusion Corp.,Sell 100.00%,"4,588,902"
2012,Q2,CAAPX,sell,CHK, - Chesapeake Energy,Sell 100.00%,"9,514"
2012,Q2,PI,buy,CHK, - Chesapeake Energy,Buy ,"5,025"
2012,Q2,MPGFX,buy,CHRW, - C.H. Robinson Worldwide,Add 33.33%,"50,000"
2012,Q2,SEQUX,buy,CHRW, - C.H. Robinson Worldwide,Buy ,"915,200"
2012,Q2,LPC,buy,CHTR, - Charter Communications,Buy ,"327,422"
2012,Q2,GLRE,buy,CI, - CIGNA Corp.,Buy ,"6,435,000"
2012,Q2,FPACX,buy,CIT, - CIT Group,Add 3.84%,"100,000"
2012,Q2,fairx,sell,CIT, - CIT Group,Reduce 16.88%,"2,761,100"
2012,Q2,cc,sell,CL, - Colgate-Palmolive,Reduce 0.03%,"1,200"
2012,Q2,cc,buy,CLB, - Core Laboratories NV,Buy ,"384,003"
2012,Q2,GFT,sell,CMCSA, - Comcast Corp.,Sell 100.00%,"2,000,000"
2012,Q2,KB,sell,CMCSA, - Comcast Corp.,Reduce 20.04%,"21,306"
2012,Q2,SSHFX,sell,CMCSA, - Comcast Corp.,Reduce 11.70%,"278,600"
2012,Q2,oaklx,sell,CMCSA, - Comcast Corp.,Reduce 11.21%,"1,200,000"
2012,Q2,CCM,sell,CMCSK-OLD, - Comcast Corp. CL A Spl ,Reduce 8.88%,"331,911"
2012,Q2,WVALX,sell,CMCSK-OLD, - Comcast Corp. CL A Spl ,Sell 100.00%,"750,000"
2012,Q2,WP,buy,CMI, - Cummins Inc.,Add 37.16%,"187,139"
2012,Q2,CCM,buy,CMPR, - Cimpress plc,Add 16.71%,"562,188"
2012,Q2,TWEBX,sell,CNPAF, - CNP Assurances,Reduce 17.44%,"76,100"
2012,Q2,FPACX,buy,CNQ, - Canadian Natural Resources,Add 26.39%,"1,065,000"
2012,Q2,LLPFX,buy,CNX, - CNX Resources Corp.,Add 425.32%,"10,187,700"
2012,Q2,oaklx,buy,COF, - Capital One Financial,Add 8.93%,"250,000"
2012,Q2,VA,buy,COL, - Rockwell Collins,Add 16.73%,"1,471,000"
2012,Q2,LPC,sell,COO, - Cooper Companies,Sell 100.00%,"2,017,657"
2012,Q2,BRK,sell,COP, - ConocoPhillips,Reduce 0.80%,"232,300"
2012,Q2,TWEBX,buy,COP, - ConocoPhillips,Add 37.55%,"57,790"
2012,Q2,FPACX,buy,COV-OLD, - Covidien Plc.,Add 2.14%,"100,000"
2012,Q2,LUK,buy,COWN, - Cowen Group Inc.,Add 101.66%,"252,559"
2012,Q2,LPC,buy,CPRI, - Capri Holdings Ltd,Add 74.95%,"3,942,111"
2012,Q2,GLRE,sell,CPWR, - Compuware Corp.,Sell 100.00%,"1,201,080"
2012,Q2,AIM,buy,CR, - Crane Co.,Add 20.84%,"86,214"
2012,Q2,MPGFX,buy,CRAY, - Cray Inc.,Add 742.88%,"578,700"
2012,Q2,SSHFX,buy,CS, - Credit Suisse Group,Add 10.43%,"138,300"
2012,Q2,GLRE,buy,CSC, - Computer Sciences Corp.,Add 50.92%,"1,222,023"
2012,Q2,pzfvx,sell,CSC, - Computer Sciences Corp.,Reduce 9.04%,"142,625"
2012,Q2,FPACX,buy,CSCO, - Cisco Systems,Add 40.18%,"3,100,000"
2012,Q2,TWEBX,buy,CSCO, - Cisco Systems,Add 10.26%,"37,500"
2012,Q2,PI,sell,CSE, - CapitalSource Inc.,Sell 100.00%,"2,162,900"
2012,Q2,LPC,buy,CTSH, - Cognizant Technology Solutions,Add 46.27%,"5,377,284"
2012,Q2,WP,buy,CTSH, - Cognizant Technology Solutions,Add 11.87%,"254,492"
2012,Q2,WP,buy,CTSH, - Cognizant Technology Solutions,Add 58.74%,"793,400"
2012,Q2,oaklx,buy,CVE, - Cenovus Energy Inc.,Add 2.75%,"100,000"
2012,Q2,GLRE,buy,CVH, - Coventry Health Care Inc.,Buy ,"6,660,000"
2012,Q2,GLRE,sell,CVH, - Coventry Health Care Inc.,Reduce 57.09%,"3,802,000"
2012,Q2,BRK,sell,CVS, - CVS Health Corp.,Reduce 25.39%,"1,804,584"
2012,Q2,MAVFX,sell,CVS, - CVS Health Corp.,Reduce 8.33%,"4,000"
2012,Q2,SSHFX,sell,CVS, - CVS Health Corp.,Reduce 15.35%,"149,800"
2012,Q2,SSHFX,sell,CVS, - CVS Health Corp.,Reduce 12.79%,"143,200"
2012,Q2,KB,sell,CVX, - Chevron Corp.,Reduce 2.87%,500
2012,Q2,AIM,buy,CW, - Curtiss-Wright Corp.,Buy ,"220,111"
2012,Q2,LLPFX,sell,CX, - Cemex,Sell 100.00%,"19,710,245"
2012,Q2,MPGFX,buy,DAKT, - Daktronics Inc.,Add 9.55%,"150,000"
2012,Q2,KB,sell,DCOM, - Dime Community Bancshares,Reduce 20.73%,"26,623"
2012,Q2,ARFFX,buy,DELL-OLD, - Dell Inc.,Add 11.16%,"17,600"
2012,Q2,CAAPX,buy,DELL-OLD, - Dell Inc.,Add 10.01%,"335,000"
2012,Q2,oaklx,buy,DELL-OLD, - Dell Inc.,Add 9.74%,"800,000"
2012,Q2,pzfvx,buy,DELL-OLD, - Dell Inc.,Add 41.51%,"874,375"
2012,Q2,TWEBX,sell,DEO, - Diageo ADR,Reduce 9.78%,"17,120"
2012,Q2,BRK,sell,DG, - Dollar General,Reduce 8.70%,"316,279"
2012,Q2,AC,buy,DHIL, - Diamond Hill Investment Group Inc.,Add 23.60%,"27,782"
2012,Q2,LLPFX,sell,DIS, - Walt Disney Co.,Reduce 17.95%,"1,414,136"
2012,Q2,LPC,buy,DIS, - Walt Disney Co.,Add 100.74%,"5,936,181"
2012,Q2,WVALX,sell,DIS, - Walt Disney Co.,Reduce 18.75%,"75,000"
2012,Q2,GLRE,buy,DLPH, - Delphi Technologies,Add 1.41%,"113,400"
2012,Q2,GLRE,sell,DLPH, - Delphi Technologies,Reduce 1.99%,"163,000"
2012,Q2,AC,buy,DLTR, - Dollar Tree Inc.,Add 2.54%,"37,550"
2012,Q2,LPC,buy,DLTR, - Dollar Tree Inc.,Buy ,"3,892,021"
2012,Q2,LPC,buy,DNKN-OLD, - Dunkin Brands Group,Buy ,"7,221,207"
2012,Q2,DODGX,buy,DOW, - Dow Inc.,Add 1.40%,"239,144"
2012,Q2,DODGX,buy,DOX, - Amdocs Ltd.,Buy ,"3,984,980"
2012,Q2,GLRE,buy,DST, - DST Systems Inc.,Add 18.64%,"584,532"
2012,Q2,AC,buy,DTV, - DIRECTV Group Inc.,Buy ,"1,240,000"
2012,Q2,BRK,buy,DTV, - DIRECTV Group Inc.,Add 23.57%,"5,421,100"
2012,Q2,WVALX,buy,DTV, - DIRECTV Group Inc.,Buy ,"275,000"
2012,Q2,oaklx,sell,DTV, - DIRECTV Group Inc.,Reduce 3.78%,"100,000"
2012,Q2,BRK,buy,DVA, - DaVita HealthCare Partners,Add 55.00%,"6,600,000"
2012,Q2,SSHFX,buy,DVN, - Devon Energy Corp.,Add 26.62%,"121,000"
2012,Q2,MKL,sell,DWA, - DreamWorks Animation SKG Inc.,Sell 100.00%,"98,000"
2012,Q2,oaklx,sell,EBAY, - eBay Inc.,Reduce 2.78%,"100,000"
2012,Q2,FFH,buy,EDU, - New Oriental Education & Technology,Buy ,"22,200"
2012,Q2,LPC,sell,EDU, - New Oriental Education & Technology,Sell 100.00%,"7,994,383"
2012,Q2,pzfvx,buy,EGL, - Engility Holdings Inc.,Buy ,"103,716"
2012,Q2,LPC,sell,EL, - Estee Lauder Cos.,Sell 100.00%,"3,163,643"
2012,Q2,MKL,sell,ELME, - ELME Communities,Reduce 1.77%,166
2012,Q2,FPACX,buy,ELV, - Elevance Health Inc.,Add 3.68%,"85,000"
2012,Q2,GLRE,buy,ELV, - Elevance Health Inc.,Buy ,"1,930,689"
2012,Q2,WP,buy,EMC, - EMC Corp.,Add 13.15%,"252,212"
2012,Q2,SEQUX,buy,EME, - Emcor Group,Buy ,"775,721"
2012,Q2,MAVFX,buy,EMR, - Emerson Electric,Add 3.08%,"1,000"
2012,Q2,MPGFX,buy,EMR, - Emerson Electric,Add 0.57%,"10,000"
2012,Q2,MPGFX,buy,EMR, - Emerson Electric,Add 5.37%,"90,000"
2012,Q2,AC,buy,ENOV, - Enovis Corp.,Buy ,"69,760"
2012,Q2,LPC,buy,ENOV, - Enovis Corp.,Buy ,"723,730"
2012,Q2,AC,sell,EPD, - Enterprise Products Partners LP,Reduce 21.33%,"5,550"
2012,Q2,LPC,sell,EQIX, - Equinix Inc.,Reduce 34.10%,"1,079,108"
2012,Q2,SSHFX,buy,EQT, - EQT Corp.,Add 2752.48%,"666,100"
2012,Q2,SSHFX,sell,EQT, - EQT Corp.,Reduce 22.24%,"153,500"
2012,Q2,LPC,sell,ESRX, - Express Scripts,Reduce 39.77%,"2,845,776"
2012,Q2,LPC,sell,ESRX, - Express Scripts,Reduce 5.54%,"419,497"
2012,Q2,WP,buy,ESRX, - Express Scripts,Add 11.11%,"162,297"
2012,Q2,pzfvx,sell,ETR, - Entergy Corp.,Reduce 19.19%,"161,675"
2012,Q2,MKL,sell,EXP, - Eagle Materials Inc.,Sell 100.00%,"58,500"
2012,Q2,WP,buy,EXPD, - Expeditors Int'l,Add 123.88%,"769,678"
2012,Q2,GLRE,sell,EXPE, - Expedia Group Inc.,Sell 100.00%,"988,000"
2012,Q2,GLRE,sell,EXPE, - Expedia Group Inc.,Reduce 1.20%,"12,000"
2012,Q2,LLPFX,buy,FDX, - FedEx Corp.,Add 4.22%,"199,106"
2012,Q2,oaklx,buy,FDX, - FedEx Corp.,Add 7.41%,"100,000"
2012,Q2,KB,sell,FFIC, - Flushing Financial Corp.,Reduce 5.50%,"6,125"
2012,Q2,FPPTX,sell,FL, - Foot Locker Inc.,Reduce 20.39%,"174,800"
2012,Q2,SSHFX,buy,FLEX, - Flex Ltd.,Add 1.98%,"116,100"
2012,Q2,AIM,sell,FLS, - Flowserve Corp.,Sell 100.00%,"600,000"
2012,Q2,MKL,sell,FNF, - Fidelity National Financial Inc.,Reduce 88.30%,"123,000"
2012,Q2,VA,sell,FNF, - Fidelity National Financial Inc.,Sell 100.00%,"15,582,515"
2012,Q2,pzfvx,sell,FNF, - Fidelity National Financial Inc.,Sell 100.00%,"791,133"
2012,Q2,pzfvx,sell,FNF, - Fidelity National Financial Inc.,Reduce 53.88%,"924,250"
2012,Q2,KB,sell,FNFG, - First Niagara Financial Group,Reduce 16.86%,"39,830"
2012,Q2,FFH,buy,FSIN, - Fushi Copperweld Inc.,Buy ,"87,000"
2012,Q2,BRK,buy,FWONA, - Liberty Media Corp Formula One Series A,Add 83.33%,"2,500,000"
2012,Q2,GLRE,sell,FWONA, - Liberty Media Corp Formula One Series A,Reduce 0.85%,"8,300"
2012,Q2,FPACX,buy,GBLBF, - Groupe Bruxelles Lambert S.A.,Add 24.94%,"296,431"
2012,Q2,MKL,sell,GD, - General Dynamics,Reduce 0.07%,297
2012,Q2,VA,buy,GDI-OLD, - Gardner Denver Holdings Inc.,Add 0.77%,"19,100"
2012,Q2,VA,buy,GDI-OLD, - Gardner Denver Holdings Inc.,Add 183.45%,"1,610,650"
2012,Q2,BRK,sell,GE, - General Electric,Reduce 35.60%,"346,160"
2012,Q2,MPGFX,buy,GE, - General Electric,Add 1.11%,"3,750"
2012,Q2,psc,buy,GGP, - Genl Growth Properties,Add 3.46%,"2,500,000"
2012,Q2,FFH,buy,GIG, - GigOptix Inc.,Buy ,"84,748"
2012,Q2,FFH,sell,GIG, - GigOptix Inc.,Sell 100.00%,"84,748"
2012,Q2,MPGFX,buy,GKSR, - G & K Services Cl A,Add 2.00%,"10,000"
2012,Q2,MAVFX,sell,GLW, - Corning Inc.,Reduce 3.63%,"7,000"
2012,Q2,GLRE,buy,GM, - General Motors,Add 17.64%,"2,613,700"
2012,Q2,PI,buy,GM, - General Motors,Buy ,"2,237,000"
2012,Q2,SSHFX,sell,GM, - General Motors,Reduce 25.75%,"340,800"
2012,Q2,KB,sell,GNE, - Genie Energy Ltd.,Reduce 0.96%,"6,463"
2012,Q2,GLRE,buy,GOLD, - Barrick Gold Corp.,Add 94.32%,"955,000"
2012,Q2,CCM,buy,GOOGL, - Alphabet Inc.,Add 19.26%,"1,245,860"
2012,Q2,FPACX,buy,GOOGL, - Alphabet Inc.,Add 147.15%,"3,096,000"
2012,Q2,SSHFX,sell,GOOGL, - Alphabet Inc.,Reduce 10.31%,"126,000"
2012,Q2,TWEBX,buy,GOOGL, - Alphabet Inc.,Buy ,"245,000"
2012,Q2,WVALX,sell,GOOGL, - Alphabet Inc.,Reduce 42.31%,"550,000"
2012,Q2,hcmax,sell,GOOGL, - Alphabet Inc.,Sell 100.00%,"12,000"
2012,Q2,LPC,buy,GPS, - Gap Inc.,Add 91.80%,"10,291,610"
2012,Q2,LPC,sell,GRA, - WR Grace & Co.,Sell 100.00%,"1,802,702"
2012,Q2,LPC,buy,GRFS, - Grifols SA,Buy ,"219,774"
2012,Q2,ARFFX,buy,GS, - Goldman Sachs Group,Add 19.69%,"2,500"
2012,Q2,DODGX,buy,GSK, - GSK plc,Add 9.74%,"2,279,100"
2012,Q2,VA,buy,HAL, - Halliburton Co.,Add 508.95%,"11,705,900"
2012,Q2,AIM,buy,HAR, - Harman Int'l Industries,Add 27.27%,"150,000"
2012,Q2,LPC,sell,HCA, - HCA Healthcare Inc.,Sell 100.00%,"7,366,988"
2012,Q2,GLRE,sell,HES, - Hess Corp.,Sell 100.00%,"2,085,000"
2012,Q2,AC,buy,HIG, - Hartford Financial Svc.Gp.,Add 43.32%,"350,000"
2012,Q2,GLRE,sell,HII, - Huntington Ingalls Industries,Reduce 7.64%,"210,299"
2012,Q2,TWEBX,sell,HKHHF, - Heineken Holding NV,Reduce 5.47%,"20,400"
2012,Q2,KB,sell,HOLX, - Hologic Inc.,Reduce 0.89%,"13,900"
2012,Q2,BAUPOST,buy,HPQ, - HP Inc.,Add 55.66%,"9,600,601"
2012,Q2,DODGX,buy,HPQ, - HP Inc.,Add 7.98%,"5,144,100"
2012,Q2,FPACX,buy,HPQ, - HP Inc.,Add 3.94%,"113,400"
2012,Q2,pzfvx,buy,HPQ, - HP Inc.,Add 4.26%,"145,500"
2012,Q2,oaklx,sell,HRB, - H&R Block Inc.,Sell 100.00%,"7,069,600"
2012,Q2,MAVFX,sell,HRS, - Harris Corp.,Reduce 4.46%,"2,700"
2012,Q2,CAAPX,buy,HSP, - Hospira Inc.,Add 35.24%,"229,800"
2012,Q2,LPC,buy,HTHT, - China Lodging Group,Add 83.97%,"3,192,116"
2012,Q2,GLRE,buy,HUM, - Humana Inc.,Buy ,"1,645,000"
2012,Q2,BRK,buy,IBM, - International Business Machines,Add 3.49%,"2,249,696"
2012,Q2,KB,sell,IBM, - International Business Machines,Reduce 5.49%,300
2012,Q2,FPPTX,buy,IDCC, - InterDigital Inc.,Add 77.15%,"400,948"
2012,Q2,BAUPOST,buy,IDIX, - Idenix Pharmaceuticals Inc.,Add 20.00%,"2,000,000"
2012,Q2,KB,sell,IDT, - IDT Corp. CL B,Reduce 0.42%,"2,797"
2012,Q2,KB,sell,IDWM, - IDW Media Holdings,Reduce 0.40%,42
2012,Q2,CAAPX,buy,IGT, - International Game Technology,Add 38.78%,"841,500"
2012,Q2,LLPFX,sell,IHG, - Intercontinental Hotels Group plc,Reduce 68.45%,"10,240,975"
2012,Q2,FFH,buy,INMD, - Integramed America Inc.,Buy ,"33,000"
2012,Q2,FFH,sell,INMD, - Integramed America Inc.,Sell 100.00%,"33,000"
2012,Q2,SEQUX,buy,INT, - World Fuel Services,Add 34.51%,"553,000"
2012,Q2,VA,sell,INT, - World Fuel Services,Sell 100.00%,"158,901"
2012,Q2,oaklx,sell,INTC, - Intel Corp.,Reduce 3.64%,"200,000"
2012,Q2,CAAPX,buy,IPG, - Interpublic Group,Add 9.49%,"418,600"
2012,Q2,BRK,sell,IR, - Ingersoll Rand Inc.,Sell 100.00%,"20,400"
2012,Q2,BRK,sell,IR, - Ingersoll Rand Inc.,Reduce 96.79%,"615,600"
2012,Q2,CAAPX,buy,ISCA-OLD, - International Speedway,Buy ,"677,000"
2012,Q2,WP,sell,ISRG, - Intuitive Surgical Inc.,Sell 100.00%,"144,783"
2012,Q2,pzfvx,buy,IVZ, - Invesco Ltd,Add 5.46%,"75,025"
2012,Q2,FFH,sell,JAKK, - JAKKS Pacific,Sell 100.00%,"10,301"
2012,Q2,LPC,buy,JBHT, - J.B. Hunt Transport Services Inc.,Buy ,"3,781,720"
2012,Q2,AC,buy,JEF, - Jefferies Financial Group Inc.,Add 164.81%,"995,800"
2012,Q2,TWEBX,buy,JEF, - Jefferies Financial Group Inc.,Add 24.87%,"88,800"
2012,Q2,BRK,sell,JNJ, - Johnson & Johnson,Reduce 64.39%,"18,684,999"
2012,Q2,FPACX,buy,JNJ, - Johnson & Johnson,Add 6.55%,"115,000"
2012,Q2,MKL,sell,JNJ, - Johnson & Johnson,Reduce 0.05%,300
2012,Q2,TWEBX,buy,JNJ, - Johnson & Johnson,Add 12.41%,"27,175"
2012,Q2,CAAPX,buy,JNS, - Janus Capital Group,Add 12.13%,"535,400"
2012,Q2,AIM,buy,JOY, - Joy Global Inc.,Add 2.26%,"75,000"
2012,Q2,AIM,buy,JOY, - Joy Global Inc.,Add 23.15%,"625,000"
2012,Q2,ARFFX,buy,JPM, - JPMorgan Chase & Co.,Add 38.46%,"11,500"
2012,Q2,DODGX,buy,JPM, - JPMorgan Chase & Co.,Add 10.89%,"566,200"
2012,Q2,oaklx,buy,JPM, - JPMorgan Chase & Co.,Add 18.20%,"616,000"
2012,Q2,CAAPX,sell,JWN, - Nordstrom,Reduce 35.17%,"118,100"
2012,Q2,CAAPX,sell,JWN, - Nordstrom,Reduce 10.33%,"38,700"
2012,Q2,KB,sell,KEY, - KeyCorp,Reduce 5.92%,"1,497"
2012,Q2,ARFFX,buy,KKR, - KKR & Co. L.P.,Add 28.54%,"28,000"
2012,Q2,LPC,buy,KMI, - Kinder Morgan,Add 315.73%,"13,385,106"
2012,Q2,AIM,buy,KMT, - Kennametal Inc.,Add 11.52%,"547,391"
2012,Q2,AIM,buy,KMT, - Kennametal Inc.,Add 39.71%,"1,350,000"
2012,Q2,AC,buy,KMX, - CarMax Inc.,Add 0.60%,"4,830"
2012,Q2,AC,sell,KMX, - CarMax Inc.,Reduce 37.53%,"302,498"
2012,Q2,cc,sell,KO, - Coca Cola Co.,Reduce 0.11%,"7,800"
2012,Q2,LPC,sell,KSS, - Kohl's Corp.,Sell 100.00%,"4,274,293"
2012,Q2,AC,sell,LAMR, - Lamar Advertising Co.,Reduce 41.44%,"439,612"
2012,Q2,CAAPX,buy,LAZ, - Lazard Ltd.,Add 10.93%,"193,400"
2012,Q2,BRK,buy,LEE, - Lee Enterprises,Add 94.90%,"157,069"
2012,Q2,MKL,sell,LEN.B, - Lennar Corp. CL B,Sell 100.00%,"101,700"
2012,Q2,CCM,sell,LH, - Laboratory Corp. of America Hldgs,Sell 100.00%,"838,559"
2012,Q2,CCM,sell,LH, - Laboratory Corp. of America Hldgs,Reduce 0.44%,"3,692"
2012,Q2,CAAPX,buy,LIFE-OLD, - Life Technologies Corp.,Buy ,"532,600"
2012,Q2,SSHFX,sell,LIFE-OLD, - Life Technologies Corp.,Reduce 17.70%,"187,100"
2012,Q2,cc,buy,LKQ, - LKQ Corp.,Buy ,"4,396,258"
2012,Q2,pzfvx,sell,LLL-OLD, - L3 Technologies Inc.,Reduce 11.07%,"77,450"
2012,Q2,SEQUX,buy,LLTC, - Linear Technology Corp.,Buy ,"98,610"
2012,Q2,GLRE,sell,LM, - Legg Mason,Reduce 0.91%,"31,100"
2012,Q2,WVALX,sell,LMT, - Lockheed Martin Corp.,Sell 100.00%,"170,000"
2012,Q2,AC,buy,LPLA, - LPL Financial Holdings Inc.,Add 56.25%,"450,000"
2012,Q2,AC,sell,LPS, - Lender Processing Services Inc.,Sell 100.00%,"115,632"
2012,Q2,MKL,sell,LPX, - Louisiana-Pacific Corp.,Sell 100.00%,"117,000"
2012,Q2,LPC,buy,LULU, - Lululemon Athletica Inc.,Add 13.19%,"555,677"
2012,Q2,LPC,buy,LULU, - Lululemon Athletica Inc.,Add 10.63%,"404,814"
2012,Q2,AC,buy,MA, - Mastercard Inc.,Add 22.60%,"623,000"
2012,Q2,oaklx,sell,MA, - Mastercard Inc.,Reduce 7.35%,"250,000"
